id_plano_acao,id_plano_trabalho,id_executor,CHAVE,situacao_plano_trabalho,classificacao_orcamentaria_pt,id_meta,sequencial_meta,nome_executor,objeto_executor,desc_meta,un_medida_meta,qt_uniade_meta,elemento_despesa_estimado,categoria_macro,CLASSIFICACAO DETALHAMENTO OBJETO,CLASSIFICACAO JUSTIFIFICATIVA
84770,34238,37142.0,84770-34238-37142,Em Complementação,"Órgão: 02  - Poder Executivo
Unidade orçamentária: 02.01  - Assessoria de Governo Municipal
Função: 06  - Segurança Pública
Subfunção: 181  -  Policiamento
Programa: 0115  - Segurança Pública
Ação: 2121  - Manutenção da Segurança Pública
Natureza da despesa: 4.4.90.52.00  - Equipamento e Material Permanente
Fonte: 706 - Transferência Especial da União
Ficha: 3110 -  Transferências da União decorrente de emendas parlamentares individuais",825530.0,60.0,MUNICIPIO DE TRES MARIAS,"Aquisição de uma mini van caracterizada como viatura, potência do motor 1.8, 
Aquisição de uma moto 300 cilindradas, caracterizada como viatura. A mini van e a moto (viaturas) devem estar em conformidade com a Norma Técnica Senasp nº 006/2022 - veículos leves para emprego operacional na atividade de segurança pública.
Aquisição de 10 kits para  incapacitação neuromuscular (conforme especificação técnica da NT Senasp nº02/2020 - armas eletroeletrônicas de incapacitação neuromuscular e guia de aplicação da NT nº07/2020/CNM/CGPI/DPSP/Senasp/MJ). Composição do kit: 01 arma eletrônica de incapacitação neuromuscular (AINM) (pistola taser não letal), 01 coldre, 06 cartuchos de lançamentos de dardos energizados, 01 bateria blindada, 01 carregador de bateria, 01 alvo, 01 pendrive, 01 maleta de polímero, 
Aquisição de 01 microondas 30 L
Aquisição de 01 geladeira frost free 386 L
Aquisição de 01 fogão 5 bocas
Aquisição de 01 bebedouro 50L/2 torneiras
Aquisição de 03 aparelhos ar condicionado inverter
Aquisição de 01 armário cofre
Aquisição de 01 impressora a laser MAPF multifuncional com USB e duplex
Estes bens serão direcionados à estruturação da sede da guarda municipal de Três Marias MG e para fortalecimento da segurança pública local.
",Aquisição de fogão 5 bocas,UN,10.0,52 - Equipamentos e Material Permanente,Equipamentos/material permanente,detalhado,IDENTIFICADO
84770,34238,37142.0,84770-34238-37142,Em Complementação,"Órgão: 02  - Poder Executivo
Unidade orçamentária: 02.01  - Assessoria de Governo Municipal
Função: 06  - Segurança Pública
Subfunção: 181  -  Policiamento
Programa: 0115  - Segurança Pública
Ação: 2121  - Manutenção da Segurança Pública
Natureza da despesa: 4.4.90.52.00  - Equipamento e Material Permanente
Fonte: 706 - Transferência Especial da União
Ficha: 3110 -  Transferências da União decorrente de emendas parlamentares individuais",825570.0,100.0,MUNICIPIO DE TRES MARIAS,"Aquisição de uma mini van caracterizada como viatura, potência do motor 1.8, 
Aquisição de uma moto 300 cilindradas, caracterizada como viatura. A mini van e a moto (viaturas) devem estar em conformidade com a Norma Técnica Senasp nº 006/2022 - veículos leves para emprego operacional na atividade de segurança pública.
Aquisição de 10 kits para  incapacitação neuromuscular (conforme especificação técnica da NT Senasp nº02/2020 - armas eletroeletrônicas de incapacitação neuromuscular e guia de aplicação da NT nº07/2020/CNM/CGPI/DPSP/Senasp/MJ). Composição do kit: 01 arma eletrônica de incapacitação neuromuscular (AINM) (pistola taser não letal), 01 coldre, 06 cartuchos de lançamentos de dardos energizados, 01 bateria blindada, 01 carregador de bateria, 01 alvo, 01 pendrive, 01 maleta de polímero, 
Aquisição de 01 microondas 30 L
Aquisição de 01 geladeira frost free 386 L
Aquisição de 01 fogão 5 bocas
Aquisição de 01 bebedouro 50L/2 torneiras
Aquisição de 03 aparelhos ar condicionado inverter
Aquisição de 01 armário cofre
Aquisição de 01 impressora a laser MAPF multifuncional com USB e duplex
Estes bens serão direcionados à estruturação da sede da guarda municipal de Três Marias MG e para fortalecimento da segurança pública local.
",Aquisição de impressora a laser Multifuncional com UBS e duplex,UN,10.0,52 - Equipamentos e Material Permanente,Equipamentos/material permanente,detalhado,IDENTIFICADO
84770,34238,37142.0,84770-34238-37142,Em Complementação,"Órgão: 02  - Poder Executivo
Unidade orçamentária: 02.01  - Assessoria de Governo Municipal
Função: 06  - Segurança Pública
Subfunção: 181  -  Policiamento
Programa: 0115  - Segurança Pública
Ação: 2121  - Manutenção da Segurança Pública
Natureza da despesa: 4.4.90.52.00  - Equipamento e Material Permanente
Fonte: 706 - Transferência Especial da União
Ficha: 3110 -  Transferências da União decorrente de emendas parlamentares individuais",825560.0,90.0,MUNICIPIO DE TRES MARIAS,"Aquisição de uma mini van caracterizada como viatura, potência do motor 1.8, 
Aquisição de uma moto 300 cilindradas, caracterizada como viatura. A mini van e a moto (viaturas) devem estar em conformidade com a Norma Técnica Senasp nº 006/2022 - veículos leves para emprego operacional na atividade de segurança pública.
Aquisição de 10 kits para  incapacitação neuromuscular (conforme especificação técnica da NT Senasp nº02/2020 - armas eletroeletrônicas de incapacitação neuromuscular e guia de aplicação da NT nº07/2020/CNM/CGPI/DPSP/Senasp/MJ). Composição do kit: 01 arma eletrônica de incapacitação neuromuscular (AINM) (pistola taser não letal), 01 coldre, 06 cartuchos de lançamentos de dardos energizados, 01 bateria blindada, 01 carregador de bateria, 01 alvo, 01 pendrive, 01 maleta de polímero, 
Aquisição de 01 microondas 30 L
Aquisição de 01 geladeira frost free 386 L
Aquisição de 01 fogão 5 bocas
Aquisição de 01 bebedouro 50L/2 torneiras
Aquisição de 03 aparelhos ar condicionado inverter
Aquisição de 01 armário cofre
Aquisição de 01 impressora a laser MAPF multifuncional com USB e duplex
Estes bens serão direcionados à estruturação da sede da guarda municipal de Três Marias MG e para fortalecimento da segurança pública local.
",Aquisição de armário cofre,UN,10.0,52 - Equipamentos e Material Permanente,Equipamentos/material permanente,detalhado,IDENTIFICADO
84770,34238,37142.0,84770-34238-37142,Em Complementação,"Órgão: 02  - Poder Executivo
Unidade orçamentária: 02.01  - Assessoria de Governo Municipal
Função: 06  - Segurança Pública
Subfunção: 181  -  Policiamento
Programa: 0115  - Segurança Pública
Ação: 2121  - Manutenção da Segurança Pública
Natureza da despesa: 4.4.90.52.00  - Equipamento e Material Permanente
Fonte: 706 - Transferência Especial da União
Ficha: 3110 -  Transferências da União decorrente de emendas parlamentares individuais",825520.0,50.0,MUNICIPIO DE TRES MARIAS,"Aquisição de uma mini van caracterizada como viatura, potência do motor 1.8, 
Aquisição de uma moto 300 cilindradas, caracterizada como viatura. A mini van e a moto (viaturas) devem estar em conformidade com a Norma Técnica Senasp nº 006/2022 - veículos leves para emprego operacional na atividade de segurança pública.
Aquisição de 10 kits para  incapacitação neuromuscular (conforme especificação técnica da NT Senasp nº02/2020 - armas eletroeletrônicas de incapacitação neuromuscular e guia de aplicação da NT nº07/2020/CNM/CGPI/DPSP/Senasp/MJ). Composição do kit: 01 arma eletrônica de incapacitação neuromuscular (AINM) (pistola taser não letal), 01 coldre, 06 cartuchos de lançamentos de dardos energizados, 01 bateria blindada, 01 carregador de bateria, 01 alvo, 01 pendrive, 01 maleta de polímero, 
Aquisição de 01 microondas 30 L
Aquisição de 01 geladeira frost free 386 L
Aquisição de 01 fogão 5 bocas
Aquisição de 01 bebedouro 50L/2 torneiras
Aquisição de 03 aparelhos ar condicionado inverter
Aquisição de 01 armário cofre
Aquisição de 01 impressora a laser MAPF multifuncional com USB e duplex
Estes bens serão direcionados à estruturação da sede da guarda municipal de Três Marias MG e para fortalecimento da segurança pública local.
",Aquisição de geladeira frost free 386 L,UN,10.0,52 - Equipamentos e Material Permanente,Equipamentos/material permanente,detalhado,IDENTIFICADO
84770,34238,37142.0,84770-34238-37142,Em Complementação,"Órgão: 02  - Poder Executivo
Unidade orçamentária: 02.01  - Assessoria de Governo Municipal
Função: 06  - Segurança Pública
Subfunção: 181  -  Policiamento
Programa: 0115  - Segurança Pública
Ação: 2121  - Manutenção da Segurança Pública
Natureza da despesa: 4.4.90.52.00  - Equipamento e Material Permanente
Fonte: 706 - Transferência Especial da União
Ficha: 3110 -  Transferências da União decorrente de emendas parlamentares individuais",825540.0,70.0,MUNICIPIO DE TRES MARIAS,"Aquisição de uma mini van caracterizada como viatura, potência do motor 1.8, 
Aquisição de uma moto 300 cilindradas, caracterizada como viatura. A mini van e a moto (viaturas) devem estar em conformidade com a Norma Técnica Senasp nº 006/2022 - veículos leves para emprego operacional na atividade de segurança pública.
Aquisição de 10 kits para  incapacitação neuromuscular (conforme especificação técnica da NT Senasp nº02/2020 - armas eletroeletrônicas de incapacitação neuromuscular e guia de aplicação da NT nº07/2020/CNM/CGPI/DPSP/Senasp/MJ). Composição do kit: 01 arma eletrônica de incapacitação neuromuscular (AINM) (pistola taser não letal), 01 coldre, 06 cartuchos de lançamentos de dardos energizados, 01 bateria blindada, 01 carregador de bateria, 01 alvo, 01 pendrive, 01 maleta de polímero, 
Aquisição de 01 microondas 30 L
Aquisição de 01 geladeira frost free 386 L
Aquisição de 01 fogão 5 bocas
Aquisição de 01 bebedouro 50L/2 torneiras
Aquisição de 03 aparelhos ar condicionado inverter
Aquisição de 01 armário cofre
Aquisição de 01 impressora a laser MAPF multifuncional com USB e duplex
Estes bens serão direcionados à estruturação da sede da guarda municipal de Três Marias MG e para fortalecimento da segurança pública local.
",Aquisição de bebedouro 50L com 2 torneiras,UN,10.0,52 - Equipamentos e Material Permanente,Equipamentos/material permanente,detalhado,IDENTIFICADO
84770,34238,37142.0,84770-34238-37142,Em Complementação,"Órgão: 02  - Poder Executivo
Unidade orçamentária: 02.01  - Assessoria de Governo Municipal
Função: 06  - Segurança Pública
Subfunção: 181  -  Policiamento
Programa: 0115  - Segurança Pública
Ação: 2121  - Manutenção da Segurança Pública
Natureza da despesa: 4.4.90.52.00  - Equipamento e Material Permanente
Fonte: 706 - Transferência Especial da União
Ficha: 3110 -  Transferências da União decorrente de emendas parlamentares individuais",825550.0,80.0,MUNICIPIO DE TRES MARIAS,"Aquisição de uma mini van caracterizada como viatura, potência do motor 1.8, 
Aquisição de uma moto 300 cilindradas, caracterizada como viatura. A mini van e a moto (viaturas) devem estar em conformidade com a Norma Técnica Senasp nº 006/2022 - veículos leves para emprego operacional na atividade de segurança pública.
Aquisição de 10 kits para  incapacitação neuromuscular (conforme especificação técnica da NT Senasp nº02/2020 - armas eletroeletrônicas de incapacitação neuromuscular e guia de aplicação da NT nº07/2020/CNM/CGPI/DPSP/Senasp/MJ). Composição do kit: 01 arma eletrônica de incapacitação neuromuscular (AINM) (pistola taser não letal), 01 coldre, 06 cartuchos de lançamentos de dardos energizados, 01 bateria blindada, 01 carregador de bateria, 01 alvo, 01 pendrive, 01 maleta de polímero, 
Aquisição de 01 microondas 30 L
Aquisição de 01 geladeira frost free 386 L
Aquisição de 01 fogão 5 bocas
Aquisição de 01 bebedouro 50L/2 torneiras
Aquisição de 03 aparelhos ar condicionado inverter
Aquisição de 01 armário cofre
Aquisição de 01 impressora a laser MAPF multifuncional com USB e duplex
Estes bens serão direcionados à estruturação da sede da guarda municipal de Três Marias MG e para fortalecimento da segurança pública local.
",Aquisição de aparelhos ar condicionado inverter,UN,30.0,52 - Equipamentos e Material Permanente,Equipamentos/material permanente,detalhado,IDENTIFICADO
84791,40536,43346.0,84791-40536-43346,Em Complementação,"ficha 733- 4.4.90.51.00.00.00.00 - obras e instalações
recurso 1.706.000.3110.000 Transferência Especial da União",919570.0,10.0,MUNICIPIO DE CATAGUASES,Pavimentação em Ruas no Município de Cataguases,Pavimentação em Ruas no Município de Cataguases,UN,10.0,51 - Obras e Instalações,Obra/instalação,detalhado,NÃO FOI POSSÍVEL IDENTIFICAR
84782,35028,37790.0,84782-35028-37790,Enviado para Análise,4.4.90.51.15.451.018.7.0126.2.4.2 - Obras e instalações prédios públicos,833940.0,10.0,MUNICIPIO DE CHACARA,"Construção, reforma ou ampliação do Complexo Esportivo Francisco de Almeida Bessa, localizado à Rua Sinhô Candinho, s/nº, centro, Chácara - MG","Construção, reforma ou ampliação do Complexo Esportivo Francisco de Almeida Bessa, localizado à Rua Sinhô Candinho, s/nº, centro, Chácara - MG",UN,10.0,51 - Obras e Instalações,Obra/instalação,detalhado,IDENTIFICADO
84776,35168,37968.0,84776-35168-37968,Enviado para Análise,,836140.0,10.0,MUNICIPIO DE ESPERA FELIZ,PAVIMENTAÇÃO EM ASFALTO COM MEIO FIO E DRENAGEM (SARGETA) - PISTA PARA EVENTOS NO PARQUE DE EXPOSIÇOES DE ESPERA FELIZ - MG,PAVIMENTAÇÃO EM ASFALTO COM MEIO FIO E DRENAGEM (SARGETA) - PISTA PARA EVENTOS NO PARQUE DE EXPOSIÇOES DE ESPERA FELIZ - MG,UN,10.0,51 - Obras e Instalações,Obra/instalação,detalhado,IDENTIFICADO
84766,42724,45659.0,84766-42724-45659,APROVADO,"PAOE: 2235
Fonte: 1.706
Natureza de Despesa: 449052
CO: 3110",997390.0,20.0,SECRETARIA DE ESTADO DOS POVOS INDIGENAS - SEPI,"Promover o desenvolvimento sustentável da comunidade indígena Maracanã 2 e adjacências por meio da implantação de sistemas produtivos sustentáveis, com aquisição de um veículo tipo caminhão toco e duas plantadeiras de mandioca, com foco na valorização dos saberes tradicionais, no fortalecimento da agricultura local e na promoção da autossuficiência alimentar e econômica.","Meta 2 - Adquirir e implementar uma plantadeira mecanizada voltada à mandiocultura, com o objetivo de modernizar o processo de plantio nas comunidades indígenas da região.",UN,30.0,52 - Equipamentos e Material Permanente,Equipamentos/material permanente,detalhado,IDENTIFICADO
84766,42724,45659.0,84766-42724-45659,APROVADO,"PAOE: 2235
Fonte: 1.706
Natureza de Despesa: 449052
CO: 3110",962790.0,10.0,SECRETARIA DE ESTADO DOS POVOS INDIGENAS - SEPI,"Promover o desenvolvimento sustentável da comunidade indígena Maracanã 2 e adjacências por meio da implantação de sistemas produtivos sustentáveis, com aquisição de um veículo tipo caminhão toco e duas plantadeiras de mandioca, com foco na valorização dos saberes tradicionais, no fortalecimento da agricultura local e na promoção da autossuficiência alimentar e econômica.","Meta 1 - Fomentar a produção agrícola das comunidades indígenas por meio da aquisição de um caminhão toco, destinado ao apoio logístico da agricultura familiar.",UN,10.0,52 - Equipamentos e Material Permanente,Equipamentos/material permanente,detalhado,IDENTIFICADO
84787,35216,37970.0,84787-35216-37970,Enviado para Análise,,836160.0,10.0,MUNICIPIO DE SIMAO PEREIRA,Iluminação Pública,Iluminação Pública,UN,10.0,51 - Obras e Instalações,Obra/instalação,mediano,NÃO FOI POSSÍVEL IDENTIFICAR
75693,36233,40797.0,75693-36233-40797,Em Complementação,"Dotação: 02.32.27.812.306.1.041.4.4.90.51
Endereço: Rua João dos Santos Cordeiro, s/ n residencial paineira - ouro verde de Goiás Zona urbana",876120.0,10.0,MUNICIPIO DE OURO VERDE DE GOIAS,"Dotação: 02.32.27.812.306.1.041.4.4.90.51
Endereço: Rua João dos Santos Cordeiro, s/n residencial paineira - ouro verde de Goiás Zona urbana","Construção, Reforma Ou Ampliação De Espaços De Esporte E Lazer",UN,10.0,51 - Obras e Instalações,Obra/instalação,detalhado,IDENTIFICADO
84762,43171,46322.0,84762-43171-46322,APROVADO,"26.782.0363.1.006.0000 - INFRAESTRUTURA RODOVIÁRIA LOCAL - PAVIMENTAÇÃO E OBRAS D'ARTE
4.4.90.51.00 - OBRAS E INSTALAÇÕES",981290.0,90.0,MUNICIPIO DE ITAREMA,"O objeto do presente projeto consiste na execução de pavimentação asfáltica em diversas vias urbanas do município de Itarema, no estado do Ceará. A intervenção tem como finalidade principal melhorar a infraestrutura viária local, proporcionando mais segurança, conforto e acessibilidade à população residente e aos usuários das vias beneficiadas.",Pavimentação asfáltica na Rua S.D.O – 09 – Porto dos Barcos,M2,6592000.0,51 - Obras e Instalações,Obra/instalação,detalhado,NÃO FOI POSSÍVEL IDENTIFICAR
84762,43171,46322.0,84762-43171-46322,APROVADO,"26.782.0363.1.006.0000 - INFRAESTRUTURA RODOVIÁRIA LOCAL - PAVIMENTAÇÃO E OBRAS D'ARTE
4.4.90.51.00 - OBRAS E INSTALAÇÕES",981300.0,100.0,MUNICIPIO DE ITAREMA,"O objeto do presente projeto consiste na execução de pavimentação asfáltica em diversas vias urbanas do município de Itarema, no estado do Ceará. A intervenção tem como finalidade principal melhorar a infraestrutura viária local, proporcionando mais segurança, conforto e acessibilidade à população residente e aos usuários das vias beneficiadas.",Pavimentação asfáltica na Rua S.D.O – 10 – Porto dos Barcos,M2,8128000.0,51 - Obras e Instalações,Obra/instalação,detalhado,NÃO FOI POSSÍVEL IDENTIFICAR
84762,43171,46322.0,84762-43171-46322,APROVADO,"26.782.0363.1.006.0000 - INFRAESTRUTURA RODOVIÁRIA LOCAL - PAVIMENTAÇÃO E OBRAS D'ARTE
4.4.90.51.00 - OBRAS E INSTALAÇÕES",981450.0,160.0,MUNICIPIO DE ITAREMA,"O objeto do presente projeto consiste na execução de pavimentação asfáltica em diversas vias urbanas do município de Itarema, no estado do Ceará. A intervenção tem como finalidade principal melhorar a infraestrutura viária local, proporcionando mais segurança, conforto e acessibilidade à população residente e aos usuários das vias beneficiadas.",Pavimentação asfáltica na Rua S.D.O – 03 – Carvoeiro,M2,10496000.0,51 - Obras e Instalações,Obra/instalação,detalhado,NÃO FOI POSSÍVEL IDENTIFICAR
84762,43171,46322.0,84762-43171-46322,APROVADO,"26.782.0363.1.006.0000 - INFRAESTRUTURA RODOVIÁRIA LOCAL - PAVIMENTAÇÃO E OBRAS D'ARTE
4.4.90.51.00 - OBRAS E INSTALAÇÕES",977610.0,10.0,MUNICIPIO DE ITAREMA,"O objeto do presente projeto consiste na execução de pavimentação asfáltica em diversas vias urbanas do município de Itarema, no estado do Ceará. A intervenção tem como finalidade principal melhorar a infraestrutura viária local, proporcionando mais segurança, conforto e acessibilidade à população residente e aos usuários das vias beneficiadas.",Pavimentação asfáltica na Rua S.D.O – 01 – Porto dos Barcos,M2,14850000.0,51 - Obras e Instalações,Obra/instalação,detalhado,NÃO FOI POSSÍVEL IDENTIFICAR
