"id_plano_trabalho_analise","codigo_siorg_orgao_analise_pt","nome_orgao_analise_pt","situacao_planejamento_pt","situacao_parecer_analise_pt","texto_parecer_analise_pt","situacao_analise_pt","data_analise_pt","valor_reprovado_analise_pt","id_plano_trabalho"
128883,308794,"Ministério do Desenvolvimento Agrário e Agricultura Familiar","APROVADO","Não se aplica","O plano de ação apresentado não se enquadra nas ações orçamentárias do Ministério do Desenvolvimento Agrário e Agricultura Familiar (MDA), e as metas indicadas não possuem correspondência com a área de atuação ou com as competências institucionais desta Pasta.

Nesse sentido, solicita-se, com a devida atenção, que seja realizada consulta prévia à área temática pertinente, de modo a direcionar a proposta ao(s) ministério(s) competente(s), assegurando a adequada alocação dos recursos e a efetiva execução das políticas públicas correlatas. Os objetos padronizados podem ser consultados no link: https://www.gov.br/transferegov/pt-br/manuais/transferegov/especiais/orientacoes-gerais/objetos-padronizados-por-orgao.pdf.

Por fim, reforça-se que a correta identificação da área de atuação e do órgão competente é etapa essencial para garantir a conformidade técnica e legal das propostas, evitando retrabalho e otimizando o uso dos recursos públicos em benefício da sociedade.","Concluída","2025-08-25T18:42:03.044908",,38813
143784,308793,"Ministério da Agricultura e Pecuária","APROVADO","Aprovar Plano de Trabalho","Prezados(as) Beneficiários(as), 
Informamos que o Plano de Ação nº 09032025-077964 / 2025 foi analisado por esta 
área técnica na presente data, com vistas à viabilização do respectivo Plano de 
Trabalho. 
Com base na avaliação objetiva realizada do plano de trabalho, que atende aos 
critérios legais, técnicos e operacionais estabelecidos pelas normas de regência, 
conforme dispõe o §1º, inc. I do  art. 5º da Portaria Conjunta MF/MGI nº 15, de 
2025, a presente avaliação refere-se exclusivamente à compatibilidade do plano de 
trabalho com as políticas públicas do órgão setorial. 
Dessa forma, com respaldo na documentação apresentada e na conformidade com 
os parâmetros normativos, recomenda-se a aprovação do Plano de Trabalho. 
Permanecemos à disposição para eventuais dúvidas ou esclarecimentos por meio 
dos contatos (61) 3218-3763.
Atenciosamente, 
Warley Ferreira
Supervisor Administrativo da Assessoria Técnica 
Coordenação-Geral de Parcerias Institucionais – CGPI ","Concluída","2025-10-01T11:51:16.326662",,38813
133811,308794,"Ministério do Desenvolvimento Agrário e Agricultura Familiar","APROVADO","Não se aplica","O plano de ação apresentado não se enquadra nas ações orçamentárias do Ministério do Desenvolvimento Agrário e Agricultura Familiar (MDA), e as metas indicadas não possuem correspondência com a área de atuação ou com as competências institucionais desta Pasta.

Nesse sentido, solicita-se, com a devida atenção, que seja realizada consulta prévia à área temática pertinente, de modo a direcionar a proposta ao(s) ministério(s) competente(s), assegurando a adequada alocação dos recursos e a efetiva execução das políticas públicas correlatas. Os objetos padronizados podem ser consultados no link: https://www.gov.br/transferegov/pt-br/manuais/transferegov/especiais/orientacoes-gerais/objetos-padronizados-por-orgao.pdf.

Por fim, reforça-se que a correta identificação da área de atuação e do órgão competente é etapa essencial para garantir a conformidade técnica e legal das propostas, evitando retrabalho e otimizando o uso dos recursos públicos em benefício da sociedade.","Concluída","2025-08-27T17:28:07.993148",,38816
134346,308799,"Ministério da Integração e do Desenvolvimento Regional","APROVADO","Aprovar Plano de Trabalho","Aprovação Integral do Plano de Trabalho","Concluída","2025-08-29T11:13:26.127848",,38816
136004,308795,"Ministério da Pesca e Aquicultura","APROVADO","Não se aplica","A análise do Plano de Trabalho constatou que o objeto da execução não está alinhado ao campo de atuação do Ministério da Pesca e Aquicultura. Diante disso, recomenda-se o encaminhamento do plano aos órgãos mais adequados para análise.","Concluída","2025-09-04T09:50:16.899934",,38816
146029,308793,"Ministério da Agricultura e Pecuária","APROVADO","Aprovar Plano de Trabalho","Prezados(as) Beneficiários(as), 
Informamos que o Plano de Ação em referência foi analisado por esta 
área técnica na presente data, com vistas à viabilização do respectivo Plano de 
Trabalho. 
Com base na avaliação objetiva realizada do plano de trabalho, que atende aos 
critérios legais, técnicos e operacionais estabelecidos pelas normas de regência, 
conforme dispõe o §1º, inc. I do  art. 5º da Portaria Conjunta MF/MGI nº 15, de 
2025, a presente avaliação refere-se exclusivamente à compatibilidade do plano de 
trabalho com as políticas públicas do órgão setorial. 
Dessa forma, com respaldo na documentação apresentada e na conformidade com 
os parâmetros normativos, recomenda-se a aprovação do Plano de Trabalho. 
Permanecemos à disposição para eventuais dúvidas ou esclarecimentos.
Atenciosamente, 
Assessoria Técnica
Coordenação-Geral de Parcerias Institucionais – CGPI","Concluída","2025-10-03T17:48:08.451762",,38816
146615,235881,"Ministério da Justiça e Segurança Pública","APROVADO","Aprovar Plano de Trabalho","CONCLUSÃO (OBSERVAÇÕES e PRAZOS PARA ATENDIMENTO DAS DILIGÊNCIAS)

Ante o exposto e de acordo com as informações disponíveis, conclui-se que o plano de trabalho apresenta evidências de conformidade com o disposto no art. 2º, §3º da Lei Complementar nº 210 e ao art. 5º, §1º, Inciso I, alíneas ""a"" a ""g"", da Portaria Conjunta MGI/MF nº 15, de 28 de julho de 2025. Com isso, considera-se que o plano de trabalho encontra-se APROVADO, nos termos da legislação aplicável, não se identificando óbices para o regular prosseguimento da proposta.

Ressalta-se ainda que, este Parecer não contempla a análise quanto ao cumprimento da aplicação mínima obrigatória de 70% (setenta por cento) em despesas de capital nas transferências especiais por autor, conforme disposto no art. 11 da Portaria Conjunta MF/MGI nº 15, de 28 de julho de 2025, tendo em vista a atribuição avocada pelo Ministério da Gestão e da Inovação em Serviços Públicos (MGI), na qualidade de órgão central do Sistema de Planejamento e de Orçamento Federal (SPOF), conforme tratativas anteriores.

Ademais, a necessidade de que a execução dos recursos observe integralmente os princípios da legalidade, da impessoalidade, da eficiência e da transparência, bem como os mecanismos de controle social e institucional previstos nos normativos vigentes, inclusive em relação aos procedimentos licitatórios que serão realizados.

É o parecer que se submete à consideração. ","Concluída","2025-10-03T22:43:08.033068",,38832
146642,235881,"Ministério da Justiça e Segurança Pública","APROVADO","Aprovar Plano de Trabalho","CONCLUSÃO (OBSERVAÇÕES e PRAZOS PARA ATENDIMENTO DAS DILIGÊNCIAS)

Ante o exposto e de acordo com as informações disponíveis, conclui-se que o plano de trabalho apresenta evidências de conformidade com o disposto no art. 2º, §3º da Lei Complementar nº 210 e ao art. 5º, §1º, Inciso I, alíneas ""a"" a ""g"", da Portaria Conjunta MGI/MF nº 15, de 28 de julho de 2025. Com isso, considera-se que o plano de trabalho encontra-se APROVADO, nos termos da legislação aplicável, não se identificando óbices para o regular prosseguimento da proposta.

Ressalta-se ainda que, este Parecer não contempla a análise quanto ao cumprimento da aplicação mínima obrigatória de 70% (setenta por cento) em despesas de capital nas transferências especiais por autor, conforme disposto no art. 11 da Portaria Conjunta MF/MGI nº 15, de 28 de julho de 2025, tendo em vista a atribuição avocada pelo Ministério da Gestão e da Inovação em Serviços Públicos (MGI), na qualidade de órgão central do Sistema de Planejamento e de Orçamento Federal (SPOF), conforme tratativas anteriores.

Ademais, a necessidade de que a execução dos recursos observe integralmente os princípios da legalidade, da impessoalidade, da eficiência e da transparência, bem como os mecanismos de controle social e institucional previstos nos normativos vigentes, inclusive em relação aos procedimentos licitatórios que serão realizados.

É o parecer que se submete à consideração. ","Concluída","2025-10-03T23:18:03.129101",,36176
143339,308798,"Ministério das Cidades","CONCLUIDO","Solicitar Complementação","Informamos que o Plano de Trabalho referente a esta transferência especial foi devidamente analisado, conforme decisão do Supremo Tribunal Federal (STF). Em conformidade com as orientações da Portaria Conjunta MPO/MF/MGI/SRI-PR Nº 2, de 23 de Abril de 2025, foi identificada a necessidade de complementação das informações já cadastradas pelo ente beneficiário. A adequação deve observar, ainda, as disposições da Instrução Normativa TCU nº 93, de 17 de janeiro de 2024; do Decreto nº 11.271, de 5 de dezembro de 2022; da decisão do Plenário do Supremo Tribunal Federal no âmbito da Arguição de Descumprimento de Preceito Fundamental – ADPF nº 854. 
Dessa forma, solicitamos, gentilmente, que sejam atendidos os requisitos técnicos listados abaixo, a fim de adequar a proposta à ação de apoio ao Planejamento e Execução de Obras de Contenção de Encostas em Áreas Urbanas:

•	Indicar objeto compatível com os valores mínimos estabelecidos no art. 10 da Portaria Conjunta MPO/MF/MGI/SRI-PR nº 2, de 23 de Abril de 2025, que determina:

I – R$ 400.000,00 (quatrocentos mil reais) para a execução de obras;
II – R$ 200.000,00 (duzentos mil reais) para os demais objetos.

Por fim, cumpre informar que a presente análise está estritamente limitada aos aspectos definidos na Portaria supracitada, a qual estabelece os procedimentos e prazos para a avaliação dos planos de trabalho vinculados às emendas parlamentares individuais, na modalidade Transferência Especial, referentes aos exercícios de 2025, conforme competência dos órgãos e entidades setoriais integrantes do Sistema de Gestão de Parcerias da União – Sigpar.","Concluída","2025-09-30T15:07:44.103917",,40545
134568,308794,"Ministério do Desenvolvimento Agrário e Agricultura Familiar","APROVADO","Aprovar Plano de Trabalho","Aprova-se o Plano de Trabalho, uma vez que o mesmo atende de forma adequada às exigências normativas estabelecidas no art. 5º, § 1º, inciso I da Portaria Conjunta MF/MGI nº 15/2025","Concluída","2025-08-29T18:36:59.739259",,38986
129178,308799,"Ministério da Integração e do Desenvolvimento Regional","EM_COMPLEMENTACAO","Não se aplica","Não se Aplica por estar direcionado ao MAPA","Concluída","2025-08-25T23:28:14.387256",,42515
130338,308795,"Ministério da Pesca e Aquicultura","EM_COMPLEMENTACAO","Não se aplica","Objeto/finalidade/meta não se aplica ao Ministério da Pesca e Aquicultura/MPA.","Concluída","2025-08-26T14:25:03.377145",,42515
130880,308794,"Ministério do Desenvolvimento Agrário e Agricultura Familiar","EM_COMPLEMENTACAO","Não se aplica","O plano de ação apresentado não se enquadra nas ações orçamentárias do Ministério do Desenvolvimento Agrário e Agricultura Familiar (MDA), e as metas indicadas não possuem correspondência com a área de atuação ou com as competências institucionais desta Pasta.

Nesse sentido, solicita-se, com a devida atenção, que seja realizada consulta prévia à área temática pertinente, de modo a direcionar a proposta ao(s) ministério(s) competente(s), assegurando a adequada alocação dos recursos e a efetiva execução das políticas públicas correlatas. Os objetos padronizados podem ser consultados no link: https://www.gov.br/transferegov/pt-br/manuais/transferegov/especiais/orientacoes-gerais/objetos-padronizados-por-orgao.pdf.

Por fim, reforça-se que a correta identificação da área de atuação e do órgão competente é etapa essencial para garantir a conformidade técnica e legal das propostas, evitando retrabalho e otimizando o uso dos recursos públicos em benefício da sociedade.","Concluída","2025-08-26T15:57:11.011122",,42515
